city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
szczecin,3,70.0,3.0,1.0,3.0,1936.0,53.4279257,14.5404657,1.45,53.0,0.041,0.555,0.232,0.266,0.128,0.259,0.149,brick,0,0,0,0,0,1,395000
szczecin,3,90.69,3.0,3.0,4.0,1930.0,53.42339395,14.54113642,1.31,20.0,0.125,0.558,0.219,0.422,0.201,0.686,0.203,brick,0,1,0,0,0,1,499000
szczecin,3,71.65,3.0,3.0,3.0,1930.0,53.46106215,14.59020679,4.61,1.0,0.6,0.687,0.332,0.941,0.726,0.799,0.647,brick,1,0,0,0,0,1,479000
szczecin,2,76.64,3.0,2.0,4.0,1990.0,53.42632,14.53144,1.98,20.0,0.21,0.429,0.107,0.697,0.087,0.721,0.048,brick,1,0,1,0,0,1,706000
szczecin,2,106.47,4.0,1.0,2.0,2009.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,brick,1,1,0,0,0,0,990000
szczecin,1,114.01,4.0,4.0,4.0,2015.0,53.4396119,14.5603006,1.8,21.0,0.139,0.52,0.399,0.301,0.291,1.145,0.311,brick,1,1,1,1,0,0,1195000
szczecin,3,100.5,3.0,3.0,4.0,1930.0,53.431159,14.536018,1.86,46.0,0.054,0.567,0.269,0.259,0.194,0.497,0.182,brick,0,0,1,0,0,1,590000
szczecin,2,114.0,4.0,4.0,4.0,2016.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,brick,1,1,1,1,0,0,1170000
szczecin,2,123.0,4.0,5.0,5.0,1980.0,53.4273048,14.5532723,0.67,56.0,0.262,0.296,0.195,0.13,0.013,0.6,0.059,brick,1,0,1,1,0,1,798000
szczecin,2,70.0,2.0,3.0,4.0,2003.0,53.4307,14.4844,5.14,1.0,1.015,0.926,0.536,0.818,0.994,3.175,0.207,brick,1,1,1,0,0,0,370000
szczecin,3,82.4,4.0,3.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,brick,0,0,0,0,0,1,420000
szczecin,2,121.07,4.0,1.0,2.0,2001.0,53.4077403,14.4975302,4.55,6.0,0.486,1.84,0.241,0.91,0.385,2.628,0.255,brick,1,1,1,0,0,0,930000
szczecin,2,35.0,2.0,2.0,4.0,2018.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,brick,1,0,1,0,0,0,529000
szczecin,3,130.0,4.0,2.0,3.0,1938.0,53.4240404,14.5437466,1.14,36.0,0.205,0.373,0.153,0.24,0.19,0.597,0.35,brick,1,0,1,0,0,1,999000
gdynia,2,60.0,3.0,3.0,4.0,1984.0,54.5617,18.4834,5.79,0.0,2.955,3.683,2.823,2.822,3.117,3.107,3.08,concreteSlab,0,1,1,0,0,1,498000
gdynia,3,72.13,4.0,1.0,4.0,1938.0,54.5207686,18.5415696,0.14,66.0,0.245,1.09,0.177,0.333,0.06,0.307,0.068,brick,1,0,0,0,0,1,1049000
gdynia,3,55.0,2.0,4.0,4.0,1928.0,54.51264608,18.54080737,0.94,57.0,0.172,0.32,0.128,0.264,0.073,0.33,0.093,brick,1,0,0,0,0,1,699000
gdynia,2,51.8,2.0,3.0,5.0,1954.0,54.5126192,18.5382564,0.94,55.0,0.095,0.181,0.046,0.116,0.01,0.245,0.083,brick,1,0,1,0,0,1,829000
gdynia,2,40.0,2.0,3.0,3.0,2003.0,54.55045428,18.54163172,3.28,0.0,3.059,3.463,3.245,3.08,1.969,3.122,2.272,brick,0,0,0,0,0,1,399000
gdynia,2,50.59,2.0,3.0,4.0,1960.0,54.5388682,18.46917602,4.95,0.0,0.998,2.202,0.951,0.829,1.366,1.663,1.2,brick,1,0,1,0,0,0,619000
gdynia,2,80.0,4.0,1.0,4.0,1980.0,54.54204611694523,18.47229841676776,4.92,0.0,1.044,2.219,0.951,0.858,1.387,1.626,1.246,concreteSlab,0,1,1,0,0,1,660000
gdynia,2,60.01,3.0,10.0,11.0,1989.0,54.5419241,18.4621286,5.5,0.0,1.557,2.762,1.498,1.382,1.924,2.207,1.761,concreteSlab,1,0,1,1,0,0,750000
gdynia,3,55.0,2.0,4.0,4.0,1957.0,54.5085824,18.5460551,1.45,14.0,0.164,0.456,0.63,0.251,0.141,0.892,0.527,brick,0,1,0,0,0,1,649000
gdynia,2,48.16,2.0,4.0,4.0,1962.0,54.5166903,18.5360936,0.53,60.0,0.455,0.582,0.401,0.338,0.218,0.229,0.155,brick,1,1,1,1,0,1,739000
gdynia,1,89.68,3.0,2.0,12.0,2013.0,54.51337726,18.54186058,0.86,59.0,0.184,0.418,0.221,0.307,0.116,0.338,0.164,brick,1,1,1,1,0,1,1950000
gdynia,2,57.0,3.0,1.0,11.0,1980.0,54.5576,18.5142,4.38,0.0,3.113,3.215,3.097,3.177,3.121,2.895,3.134,concreteSlab,0,0,0,1,0,1,399000
gdynia,2,92.0,5.0,3.0,3.0,2022.0,54.5490221,18.5321914,3.15,0.0,2.828,2.933,2.851,2.915,2.043,2.963,2.215,brick,1,1,0,1,0,0,1075000
gdynia,1,47.92,2.0,2.0,4.0,2007.0,54.49833333,18.54111111,2.53,10.0,0.277,0.826,0.482,0.104,0.397,1.23,0.145,brick,1,0,1,1,1,1,680000
gdynia,2,92.0,4.0,1.0,3.0,2022.0,54.5490221,18.5321914,3.15,0.0,2.828,2.933,2.851,2.915,2.043,2.963,2.215,brick,1,1,0,1,0,0,1039900
gdynia,1,105.31,4.0,2.0,4.0,2012.0,54.4893344,18.54990367,3.59,4.0,0.494,0.063,0.582,0.646,0.622,2.379,0.283,brick,1,1,1,1,0,0,1850000
krakow,2,63.01,3.0,4.0,4.0,2003.0,50.0882277,19.9086365,4.23,15.0,0.369,1.203,0.297,0.168,0.196,1.604,0.332,brick,0,0,1,0,0,0,819000
krakow,2,71.68,4.0,3.0,3.0,2018.0,50.0886665,19.9157904,4.05,8.0,0.216,1.274,0.346,0.055,0.338,1.156,0.181,brick,1,1,0,0,0,0,1250000
krakow,3,42.0,2.0,2.0,4.0,1920.0,50.0494171372519,19.9452977314973,0.82,144.0,0.179,0.327,0.429,0.355,0.082,0.477,0.221,brick,0,0,1,0,0,0,748000
krakow,2,64.09,3.0,1.0,1.0,2016.0,50.0936914006819,19.9003443375965,5.06,4.0,0.916,0.59,0.832,0.083,0.327,2.347,0.195,brick,1,1,1,1,1,0,910000
krakow,3,69.47,2.0,1.0,3.0,1939.0,50.05793215,19.9297904,0.68,40.0,0.118,0.3,0.067,0.662,0.107,0.498,0.13,brick,0,0,1,0,0,0,1290000
krakow,2,43.0,2.0,1.0,5.0,1955.0,50.0731819,20.0403881,7.54,28.0,0.276,0.918,0.361,0.112,0.123,0.614,0.146,brick,1,0,0,1,0,1,685000
krakow,2,49.1,2.0,5.0,5.0,2021.0,50.0472529,19.9411286,0.91,55.0,0.171,0.059,0.509,0.092,0.115,0.194,0.04,brick,1,0,0,1,0,0,1104701
krakow,1,75.0,3.0,6.0,7.0,2016.0,50.0646501,19.9449799,1.14,94.0,0.217,0.403,0.102,0.623,0.042,0.484,0.055,brick,1,1,1,1,0,1,1199900
krakow,2,45.7,3.0,3.0,4.0,1970.0,50.090012,20.017465,6.83,27.0,0.081,0.352,0.2,0.234,0.12,1.095,0.355,concreteSlab,1,0,0,0,0,1,665000
krakow,1,110.1,4.0,1.0,2.0,2020.0,50.06206521,19.83271501,7.59,1.0,1.059,4.266,2.263,2.956,0.32,4.59,2.071,brick,1,1,1,0,0,0,1399000
krakow,1,71.51,4.0,5.0,5.0,2021.0,50.10184723,19.95491331,5.31,4.0,0.465,1.052,0.576,0.309,0.105,2.705,0.549,brick,1,1,1,1,0,1,1072650
krakow,1,64.0,3.0,2.0,6.0,2023.0,50.08449116,19.88742113,4.88,14.0,0.382,0.431,0.61,0.095,0.023,1.393,0.379,brick,1,1,1,1,0,1,1130000
krakow,1,74.0,3.0,1.0,5.0,2022.0,50.01184398,19.89147335,5.88,9.0,0.415,0.741,0.737,0.288,0.282,4.047,0.346,brick,1,1,1,1,0,1,1180000
krakow,1,68.5,3.0,1.0,4.0,2023.0,50.06841337,19.8952518,3.41,6.0,0.533,0.42,0.73,0.499,0.264,0.499,0.42,brick,1,1,0,1,0,1,1460000
krakow,1,94.75,4.0,1.0,2.0,2019.0,50.1064377,19.9169246,5.89,0.0,0.789,2.142,1.267,1.053,1.524,2.707,0.56,brick,1,1,1,0,0,0,1120000
krakow,1,64.0,3.0,1.0,6.0,2023.0,50.0844687,19.8876926,4.86,14.0,0.401,0.438,0.615,0.106,0.018,1.383,0.373,brick,1,1,1,1,0,1,1200000
krakow,2,35.4,2.0,5.0,5.0,1968.0,50.07403856,19.91104758,2.86,24.0,0.428,0.275,0.464,0.441,0.056,0.39,0.137,brick,0,0,0,0,0,1,539000
krakow,2,54.0,2.0,2.0,3.0,1958.0,50.0676702,20.0511937,8.17,11.0,0.297,0.393,0.426,0.236,0.402,1.599,0.453,brick,0,0,0,0,0,1,630000
krakow,3,46.61,2.0,1.0,4.0,1895.0,50.0587511,19.9463652,0.68,63.0,0.28,0.342,0.249,0.257,0.086,0.714,0.173,brick,0,0,1,0,0,1,749000
krakow,2,53.07,2.0,1.0,2.0,1960.0,50.082067,19.878495,5.21,9.0,0.355,0.455,0.617,0.163,0.227,1.546,0.285,brick,0,0,1,0,0,1,695000
krakow,1,48.8,2.0,1.0,4.0,2018.0,50.0776,19.8752,5.15,4.0,0.429,0.777,0.736,0.689,0.396,1.492,0.697,brick,1,1,1,1,1,0,1024800
krakow,1,52.0,2.0,5.0,6.0,2008.0,50.08792126,19.90100929,4.51,9.0,0.324,0.704,0.414,0.429,0.27,1.73,0.448,brick,1,1,1,1,0,0,795000
krakow,3,70.5,3.0,1.0,4.0,1880.0,50.0698411,19.9358211,1.63,37.0,0.095,0.471,0.209,0.264,0.105,0.349,0.085,brick,1,0,1,0,0,1,1385000
krakow,1,65.06,3.0,2.0,7.0,2017.0,50.0487044,19.9681022,2.24,19.0,0.496,0.351,0.694,0.255,0.138,1.198,0.477,brick,1,1,1,1,1,0,1400000
krakow,2,41.21,2.0,2.0,4.0,2023.0,50.0457,19.9863,3.58,4.0,0.393,0.604,0.606,0.336,0.257,1.644,0.33,brick,1,1,0,1,0,1,714000
krakow,2,61.0,3.0,2.0,3.0,1958.0,50.0773435,20.0280359,6.85,18.0,0.205,1.797,0.395,0.154,0.218,0.42,0.256,brick,0,0,1,0,0,1,700000
krakow,2,49.0,2.0,3.0,4.0,1956.0,50.0761414,20.0327687,7.12,30.0,0.233,1.494,0.218,0.264,0.245,0.106,0.164,brick,0,1,1,0,0,1,544000
krakow,3,34.59,2.0,1.0,4.0,1956.0,50.0743934,20.03576534,7.26,30.0,0.329,1.209,0.411,0.248,0.123,0.298,0.053,brick,1,1,0,0,0,1,549000
krakow,1,72.0,3.0,1.0,1.0,2020.0,50.04558735,19.93309427,1.15,16.0,0.382,0.658,0.135,0.19,0.103,0.507,0.164,brick,1,0,1,1,0,0,1600000
krakow,2,64.45,3.0,7.0,10.0,1992.0,50.0966231,20.0192176,7.37,17.0,0.279,0.443,0.097,0.146,0.033,1.251,0.136,concreteSlab,0,1,1,1,0,1,750000
krakow,1,45.0,2.0,4.0,5.0,2022.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,brick,1,0,0,1,0,0,989000
krakow,2,45.37,2.0,2.0,5.0,1953.0,50.0746258,20.03855953,7.46,29.0,0.248,1.121,0.464,0.104,0.164,0.412,0.06,brick,1,0,0,1,0,0,589000
krakow,1,33.72,1.0,8.0,10.0,2022.0,50.0561214,19.9627049,1.73,14.0,0.368,0.268,0.469,0.346,0.127,0.59,0.333,brick,1,0,1,1,0,0,799000
krakow,1,65.05,3.0,2.0,7.0,2017.0,50.0502817,19.9606743,1.68,18.0,0.218,0.229,0.637,0.288,0.061,0.689,0.37,brick,1,0,1,1,0,0,1400000
krakow,1,54.76,3.0,3.0,7.0,2013.0,50.0998754,19.9650146,5.31,10.0,0.13,1.017,0.488,0.117,0.322,2.804,0.055,brick,1,1,1,1,0,0,869000
krakow,1,66.0,4.0,1.0,4.0,2022.0,50.10167095,19.95441036,5.28,4.0,0.496,1.038,0.58,0.345,0.07,2.666,0.553,brick,1,1,0,1,0,1,899000
krakow,1,75.0,3.0,2.0,4.0,2022.0,50.06841337,19.8952518,3.41,6.0,0.533,0.42,0.73,0.499,0.264,0.499,0.42,brick,1,1,0,1,0,1,1460000
krakow,2,45.7,3.0,3.0,4.0,1970.0,50.090012,20.017465,6.83,27.0,0.081,0.352,0.2,0.234,0.12,1.095,0.355,concreteSlab,1,0,0,0,0,1,665000
krakow,2,57.0,3.0,7.0,9.0,1970.0,50.0773371,19.9200627,2.78,21.0,0.105,0.521,0.204,0.208,0.182,0.605,0.282,brick,0,0,0,1,0,0,832000
krakow,1,103.6,5.0,3.0,4.0,2018.0,50.01246065,19.86952973,6.85,1.0,0.534,2.009,2.096,0.539,0.472,4.928,0.706,brick,1,1,1,1,0,0,1349000
krakow,2,53.0,3.0,1.0,4.0,1980.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,concreteSlab,1,1,1,0,0,1,775000
krakow,1,42.62,2.0,1.0,5.0,2015.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,brick,1,1,1,1,0,1,729000
krakow,3,40.0,2.0,1.0,3.0,1932.0,50.0628203,19.95122646,1.24,41.0,0.416,0.058,0.447,0.714,0.229,0.788,0.205,brick,1,0,0,1,0,1,828000
krakow,2,42.0,2.0,5.0,5.0,2014.0,50.0643367,20.0183177,5.79,3.0,0.613,1.988,1.216,0.191,0.541,1.774,0.051,brick,1,0,0,1,0,0,720000
krakow,2,55.95,2.0,5.0,6.0,1962.0,50.0580096,19.9284227,0.78,31.0,0.11,0.215,0.033,0.728,0.048,0.591,0.093,brick,0,1,1,1,0,1,900000
krakow,3,130.0,6.0,3.0,4.0,1892.0,50.0485404,19.9448226,0.88,123.0,0.264,0.236,0.474,0.307,0.011,0.426,0.118,brick,1,0,0,1,0,0,2550000
krakow,2,66.64,3.0,1.0,3.0,1954.0,50.0799,20.0387,7.66,31.0,0.125,1.657,0.388,0.202,0.475,0.489,0.103,brick,1,0,1,0,0,1,866320
krakow,2,51.0,2.0,1.0,2.0,2001.0,50.1075728,19.90516452,6.28,1.0,0.092,1.975,1.598,0.787,1.558,3.2,0.979,brick,1,1,1,0,0,1,600000
krakow,2,43.15,2.0,3.0,4.0,1950.0,50.07173386,20.03633162,7.22,22.0,0.382,0.961,0.161,0.225,0.145,0.589,0.149,brick,1,0,0,1,0,1,606000
krakow,2,67.26,3.0,2.0,2.0,2008.0,50.1012246,19.87235121,6.95,0.0,1.005,0.972,1.541,1.621,1.838,3.533,2.042,brick,1,1,0,0,0,0,799000
krakow,2,56.1,4.0,2.0,4.0,1970.0,50.0580683,19.9610507,1.64,17.0,0.28,0.142,0.268,0.263,0.173,0.567,0.141,concreteSlab,1,1,1,0,0,1,820000
krakow,2,52.0,2.0,3.0,4.0,1960.0,50.07399804,20.02996445,6.86,16.0,0.092,1.469,0.198,0.086,0.06,0.416,0.098,brick,0,0,1,0,0,1,655200
krakow,3,98.81,4.0,4.0,4.0,1926.0,50.0597921,19.9454098,0.7,77.0,0.23,0.299,0.188,0.226,0.132,0.722,0.231,brick,0,0,1,0,0,1,1870000
krakow,2,64.0,3.0,1.0,4.0,1992.0,50.0242922,19.9075879,4.09,14.0,0.607,0.541,0.384,0.163,0.292,2.315,0.286,concreteSlab,0,0,1,0,0,1,740000
krakow,2,66.64,3.0,1.0,2.0,1954.0,50.0798348,20.0381857,7.62,30.0,0.128,1.662,0.364,0.176,0.511,0.458,0.068,brick,0,0,0,0,0,0,866320
krakow,1,66.53,3.0,4.0,6.0,2014.0,50.0345918,19.93293,2.34,9.0,0.132,0.778,0.476,0.44,0.354,1.496,0.484,brick,1,1,1,1,0,0,1170000
krakow,2,45.6,2.0,1.0,3.0,2000.0,50.0005323,19.8986682,6.72,8.0,0.336,0.684,0.274,0.242,0.25,4.294,0.281,brick,1,0,1,0,0,0,570000
krakow,2,36.0,2.0,1.0,4.0,1950.0,50.07991905,20.02972389,7.07,20.0,0.246,1.576,0.267,0.407,0.152,0.457,0.239,brick,0,1,0,0,0,1,497000
krakow,2,47.0,2.0,1.0,2.0,2013.0,50.0898358,19.8727192,6.06,3.0,0.909,0.423,0.782,0.493,0.895,2.455,1.134,brick,1,1,1,0,0,0,799000
krakow,2,45.0,2.0,4.0,4.0,1980.0,50.082591,19.970183,3.79,24.0,0.224,0.7,0.163,0.233,0.161,2.08,0.313,brick,0,0,1,0,0,1,690000
krakow,1,65.05,3.0,2.0,7.0,2017.0,50.0498781,19.9636019,1.89,19.0,0.242,0.148,0.624,0.153,0.034,0.866,0.548,brick,1,1,1,1,0,0,1360000
krakow,2,35.5,2.0,1.0,4.0,1952.0,50.0790228,20.030791,7.1,20.0,0.271,1.699,0.263,0.343,0.114,0.332,0.124,brick,0,1,0,0,0,1,499000
krakow,1,28.0,1.0,1.0,3.0,2020.0,50.06374215,19.89144827,3.48,0.0,0.7,0.5,0.996,0.938,0.774,1.044,0.685,brick,1,1,1,1,0,0,620000
krakow,1,62.0,3.0,6.0,6.0,2016.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,brick,1,0,1,1,0,0,1270000
krakow,1,60.83,2.0,4.0,5.0,2011.0,50.03511888,19.96810198,3.09,5.0,1.128,1.463,0.28,0.47,0.206,2.422,0.325,brick,0,0,1,1,0,1,880000
krakow,3,35.7,2.0,3.0,3.0,1911.0,50.0698411,19.9358211,1.63,37.0,0.095,0.471,0.209,0.264,0.105,0.349,0.085,brick,0,0,0,0,0,0,678300
krakow,2,68.0,4.0,5.0,10.0,1978.0,50.0190592,19.9994648,5.94,4.0,0.32,0.754,0.206,0.418,0.544,2.073,0.494,concreteSlab,0,0,0,1,0,0,700000
krakow,3,150.0,6.0,4.0,5.0,1929.0,50.06056,19.93771,0.59,202.0,0.291,0.528,0.148,0.418,0.022,0.424,0.129,brick,0,0,1,0,1,1,1950000
krakow,2,33.2,1.0,4.0,5.0,1997.0,50.0103,19.9611,5.26,19.0,0.491,0.308,0.175,0.203,0.234,0.489,0.137,brick,0,0,0,0,0,0,420000
krakow,2,50.0,2.0,2.0,11.0,1982.0,50.0858700295164,20.0063604861094,5.92,12.0,0.253,1.239,0.39,0.293,0.305,0.812,0.454,concreteSlab,0,0,0,1,0,1,690000
krakow,3,49.1,2.0,5.0,5.0,1930.0,50.0472529,19.9411286,0.91,55.0,0.171,0.059,0.509,0.092,0.115,0.194,0.04,brick,1,0,1,1,0,0,1104259
krakow,1,46.0,2.0,2.0,5.0,2016.0,50.065066,19.9511017,1.41,52.0,0.313,0.046,0.354,0.927,0.05,0.771,0.023,brick,1,0,1,1,0,0,1250000
krakow,2,38.0,2.0,1.0,8.0,1980.0,50.08684425,19.91147563,4.0,21.0,0.161,1.447,0.044,0.042,0.045,1.365,0.161,brick,1,0,0,1,0,0,545000
krakow,1,47.76,2.0,1.0,3.0,2011.0,50.00253829,19.90188575,6.42,8.0,0.649,0.666,0.594,0.391,0.24,4.037,0.417,brick,1,1,1,1,0,1,678000
krakow,2,48.1,3.0,1.0,8.0,1973.0,50.0693689,19.932831,1.62,51.0,0.114,0.417,0.082,0.151,0.227,0.34,0.213,brick,1,1,1,1,0,1,985000
krakow,2,142.0,6.0,3.0,4.0,1993.0,50.0739585,19.911454,2.83,24.0,0.41,0.253,0.434,0.463,0.034,0.36,0.114,brick,1,0,0,0,0,1,1520000
krakow,3,49.0,2.0,3.0,5.0,1920.0,50.0503405,19.9411686,0.58,125.0,0.153,0.351,0.17,0.206,0.01,0.286,0.133,brick,1,0,1,1,0,0,1104700
krakow,3,72.3,3.0,2.0,2.0,1880.0,50.061754,19.944611,0.84,101.0,0.277,0.286,0.279,0.367,0.1,0.541,0.265,brick,0,0,0,0,0,1,940000
krakow,2,36.0,2.0,1.0,4.0,1957.0,50.07410821,20.03700256,7.34,28.0,0.373,1.131,0.402,0.155,0.09,0.372,0.118,brick,0,0,0,0,0,1,497000
krakow,3,133.0,4.0,1.0,3.0,1915.0,50.06342,19.92999,1.09,112.0,0.039,0.326,0.328,0.127,0.035,0.222,0.108,brick,0,0,0,0,0,1,2497000
krakow,3,63.2,3.0,3.0,4.0,1920.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,brick,1,0,1,0,0,0,1150000
krakow,2,48.1,3.0,1.0,8.0,1973.0,50.0683169,19.9327711,1.5,57.0,0.086,0.413,0.199,0.266,0.111,0.361,0.096,brick,1,1,1,1,0,1,985000
krakow,2,47.76,2.0,1.0,3.0,2012.0,50.0022443,19.9040353,6.39,9.0,0.73,0.565,0.624,0.312,0.098,3.888,0.405,brick,1,1,1,1,0,0,678000
krakow,3,41.2,2.0,3.0,3.0,1910.0,50.0661673,19.9505936,1.49,48.0,0.234,0.099,0.336,0.921,0.021,0.823,0.114,brick,1,0,1,0,0,1,697000
krakow,3,78.0,4.0,3.0,3.0,1930.0,50.0691773,19.9231028,1.89,30.0,0.264,0.614,0.33,0.37,0.217,0.631,0.233,brick,0,0,1,1,0,1,1326000
krakow,1,56.27,2.0,4.0,5.0,2022.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,brick,1,1,1,1,0,0,798000
krakow,1,58.0,2.0,6.0,7.0,2019.0,50.0501973,19.9621164,1.78,19.0,0.216,0.175,0.634,0.216,0.043,0.765,0.445,brick,1,1,0,1,0,0,1320000
krakow,2,60.28,3.0,2.0,2.0,2006.0,50.0175683,19.9256174,4.29,10.0,0.191,0.208,0.192,0.142,0.532,2.632,0.157,brick,1,1,1,0,0,0,950000
krakow,2,54.0,3.0,4.0,5.0,1963.0,50.07735665,20.04747367,8.16,25.0,0.026,1.292,0.304,0.137,0.261,0.973,0.164,brick,0,0,0,1,0,0,559000
krakow,2,54.0,3.0,4.0,5.0,1965.0,50.07722,20.04815,8.2,24.0,0.045,1.281,0.353,0.115,0.303,1.021,0.215,brick,0,1,0,1,0,0,559000
krakow,2,32.0,1.0,5.0,5.0,1960.0,50.0721373,19.92224087,2.2,27.0,0.074,0.387,0.217,0.211,0.013,0.447,0.273,brick,0,0,0,0,0,1,595000
krakow,3,35.71,2.0,4.0,4.0,1891.0,50.0693689,19.932831,1.62,51.0,0.114,0.417,0.082,0.151,0.227,0.34,0.213,brick,1,0,0,0,0,1,633500
krakow,1,58.0,3.0,4.0,8.0,2018.0,50.0240453,19.9604353,3.81,4.0,0.363,0.648,0.329,0.639,0.129,1.974,0.697,brick,1,1,1,1,0,0,860000
krakow,1,47.0,2.0,8.0,9.0,2019.0,50.102391,20.0162116,7.63,11.0,0.312,1.115,0.181,0.209,0.276,1.437,0.2,brick,1,1,1,1,0,0,709999
krakow,2,65.0,3.0,3.0,8.0,1980.0,50.0776407,20.0072081,5.5,22.0,0.156,1.909,0.313,0.177,0.324,1.714,0.324,concreteSlab,1,0,1,1,0,1,940000
krakow,2,31.73,1.0,2.0,4.0,1950.0,50.0759121,20.0518546,8.41,12.0,0.11,1.2,0.497,0.246,0.597,1.288,0.459,brick,0,0,0,0,0,1,445000
krakow,1,92.0,4.0,5.0,5.0,2021.0,50.0128839,19.8904435,5.83,6.0,0.546,0.781,0.707,0.388,0.182,3.981,0.303,brick,1,1,1,1,0,0,1320000
krakow,2,52.0,2.0,3.0,3.0,1999.0,50.00886365,19.95870323,5.36,23.0,0.28,0.076,0.409,0.116,0.153,0.282,0.076,brick,1,1,1,0,0,0,700000
krakow,1,48.2,3.0,5.0,5.0,2016.0,50.06277357,20.01471679,5.51,5.0,0.708,2.263,0.977,0.173,0.375,2.072,0.336,brick,1,1,1,1,0,0,788000
krakow,3,108.0,5.0,3.0,3.0,1900.0,50.048657,19.9461482,0.92,127.0,0.195,0.323,0.53,0.402,0.006,0.521,0.185,brick,1,0,1,1,0,0,2550000
krakow,1,25.0,1.0,4.0,5.0,2008.0,50.0923296,19.9560406,4.3,5.0,0.633,0.048,0.127,0.518,0.116,2.104,0.408,brick,1,0,1,1,0,0,499900
krakow,1,58.0,3.0,13.0,13.0,2022.0,50.0778579,19.8939142,4.05,11.0,0.234,0.748,0.404,0.256,0.136,0.556,0.227,brick,1,1,0,1,0,1,1400000
krakow,2,71.27,3.0,2.0,5.0,1955.0,50.0718940576986,20.0386231911488,7.39,25.0,0.297,0.864,0.173,0.159,0.154,0.641,0.164,brick,1,0,0,1,0,1,1159000
krakow,2,36.64,2.0,2.0,4.0,1975.0,50.09022165,20.01479163,6.69,15.0,0.149,0.468,0.064,0.08,0.274,0.906,0.282,concreteSlab,0,0,0,0,0,1,449000
krakow,2,57.62,3.0,1.0,4.0,1953.0,50.0685285,19.9629034,2.28,16.0,0.437,0.268,0.51,0.365,0.232,0.437,0.401,brick,1,0,1,0,0,1,950000
krakow,2,32.0,2.0,11.0,11.0,1976.0,50.06322,19.93924,0.88,194.0,0.035,0.402,0.463,0.491,0.035,0.146,0.177,concreteSlab,1,0,0,1,0,0,480000
krakow,1,52.14,2.0,5.0,6.0,2022.0,50.0918334,19.9019062,4.83,3.0,0.687,0.659,0.717,0.153,0.53,2.167,0.108,brick,1,1,0,1,0,0,1251360
krakow,2,60.85,3.0,2.0,4.0,1960.0,50.0773435,20.0280359,6.85,18.0,0.205,1.797,0.395,0.154,0.218,0.42,0.256,concreteSlab,0,0,1,0,0,1,710000
krakow,1,48.37,2.0,5.0,5.0,2015.0,50.0331747,19.9384765,2.46,14.0,0.295,0.524,0.079,0.811,0.095,1.674,0.063,brick,1,0,0,1,0,0,889000
krakow,2,30.8,2.0,10.0,11.0,1978.0,50.0139,20.005,6.62,20.0,0.138,0.306,0.278,0.102,0.293,2.605,0.223,concreteSlab,0,0,0,1,0,1,429000
krakow,2,63.0,3.0,5.0,9.0,1981.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,concreteSlab,0,0,0,1,0,1,787500
krakow,1,79.0,4.0,2.0,3.0,2011.0,50.0985912,19.8899992,5.93,1.0,0.498,0.787,1.116,0.995,0.605,2.878,0.862,brick,1,1,1,1,0,0,1260000
krakow,1,41.21,2.0,2.0,4.0,2023.0,50.0453845,19.9921031,3.99,2.0,0.047,0.676,0.575,0.44,0.607,1.299,0.745,brick,1,1,0,1,0,0,714000
krakow,2,59.0,3.0,1.0,4.0,1990.0,50.0221,19.9568,3.92,5.0,0.587,0.571,0.364,0.594,0.177,1.752,0.691,concreteSlab,1,1,1,0,1,1,870000
krakow,2,60.32,2.0,1.0,1.0,1960.0,50.0537991,19.9596698,1.52,18.0,0.363,0.402,0.674,0.287,0.317,0.39,0.173,brick,0,0,1,1,0,1,660000
krakow,2,54.4,4.0,4.0,4.0,1965.0,50.0787646,19.9819142,4.05,10.0,0.218,1.158,0.215,0.19,0.269,2.122,0.582,concreteSlab,0,0,1,0,0,1,670000
krakow,1,109.0,4.0,3.0,3.0,2020.0,50.0739676,19.8962916,3.66,12.0,0.264,0.556,0.511,0.139,0.243,0.162,0.348,brick,1,1,0,1,0,0,2800000
